Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,479,3,$0.56,$23.99,1,1,0,1,$0.00,$23.99
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,102,2,$0.59,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,163,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,1059,18,$8.28,$104.97,3,3,2,1,$82.98,$21.99
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,4792,49,$15.42,$384.93,7,7,1,6,$54.99,$329.94
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,1144,13,$3.32,$42.99,1,1,0,1,$0.00,$42.99
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 4,ASIN395,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,12040,63,$9.48,$105.97,3,3,2,1,$65.98,$39.99
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,21,9,$4.69,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,98,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,320,1,$0.05,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,38706,78,$79.74,$656.89,10,11,7,4,$475.93,$180.96
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,38700,59,$52.88,$783.96,4,4,1,3,$266.99,$516.97
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN455,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,19203,32,$27.18,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,15301,42,$33.10,$853.29,6,7,3,4,$725.97,$127.32
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,11399,53,$37.02,$434.97,3,3,3,0,$434.97,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,4356,9,$6.00,$109.99,1,1,1,0,$109.99,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,8428,36,$29.15,$249.98,1,2,2,0,$249.98,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,51025,138,$108.00,"$1,394.18",11,12,0,12,$0.00,"$1,394.18"
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,88056,414,$247.93,"$1,597.37",13,14,10,4,"$1,169.90",$427.47
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,7910,31,$30.80,"$1,624.97",9,13,4,9,$251.96,"$1,373.01"
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN502,Walmart,5107,6,$6.11,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,54885,126,$107.10,$650.72,5,8,0,8,$0.00,$650.72
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,1697,6,$3.55,$88.99,1,1,1,0,$88.99,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,15184,28,$22.04,$0.00,0,0,0,0,$0.00,$0.00
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,44800,39,$29.38,$222.96,4,4,3,1,$158.97,$63.99
"Oct 22, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2290,5,$4.25,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,68,2,$0.61,$27.99,1,1,1,0,$27.99,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,12261,67,$14.46,$330.94,6,6,3,3,$170.97,$159.97
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,369,1,$0.31,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,585,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,318,1,$0.12,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,6038,99,$40.27,$424.61,9,9,4,5,$171.96,$252.65
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,4959,52,$13.97,$254.95,5,5,1,4,$54.99,$199.96
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,734,5,$1.21,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,2511,17,$2.86,$122.96,4,4,1,3,$23.99,$98.97
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,5357,25,$5.88,$84.98,2,2,1,1,$39.99,$44.99
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,28,5,$2.93,$21.99,1,1,1,0,$21.99,$0.00
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,410,12,$5.03,$174.96,4,4,3,1,$134.97,$39.99
"Oct 23, 2021",Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,274,2,$0.83,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,47457,79,$79.84,"$1,425.86",14,14,9,5,$628.91,$796.95
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,21430,36,$26.87,$298.99,1,1,0,1,$0.00,$298.99
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,5369,8,$5.80,$395.98,2,2,2,0,$395.98,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,8675,20,$13.20,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,11661,22,$14.36,$284.98,2,2,0,2,$0.00,$284.98
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,16554,48,$34.33,"$1,270.83",9,9,2,7,$289.98,$980.85
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,10978,23,$13.88,$359.97,2,3,0,3,$0.00,$359.97
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,14035,63,$54.12,$897.92,9,9,1,8,$134.99,$762.93
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,16113,50,$41.62,$39.99,1,1,0,1,$0.00,$39.99
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,2711,20,$17.36,$179.96,2,4,0,4,$0.00,$179.96
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN502,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,14792,37,$24.83,$323.96,3,4,4,0,$323.96,$0.00
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,34243,45,$28.68,$91.98,2,2,1,1,$52.99,$38.99
"Oct 23, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2873,2,$1.56,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,64,4,$1.32,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,12009,70,$15.67,$99.98,2,2,0,2,$0.00,$99.98
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,1064,7,$1.33,$66.98,2,2,1,1,$26.99,$39.99
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,496,4,$0.71,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,80,1,$0.06,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,509,5,$1.06,$24.99,1,1,0,1,$0.00,$24.99
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,6330,135,$48.92,$548.88,12,12,7,5,$291.93,$256.95
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,2934,40,$11.65,$219.96,4,4,4,0,$219.96,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,1829,10,$2.23,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,2454,10,$1.81,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,48991,34,$17.90,$59.99,1,1,0,1,$0.00,$59.99
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 4,ASIN405,Walmart,1804,27,$4.45,$32.99,1,1,0,1,$0.00,$32.99
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,43,7,$3.59,$25.99,1,1,1,0,$25.99,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,370,15,$10.48,$122.97,3,3,3,0,$122.97,$0.00
"Oct 24, 2021",Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,330,5,$0.65,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,57704,223,$290.94,"$2,606.66",35,36,23,13,"$1,747.77",$858.89
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,13973,25,$22.07,"$1,352.95",5,5,2,3,$533.98,$818.97
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,6672,7,$5.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,71113,139,$91.04,"$1,267.88",12,12,5,7,$484.95,$782.93
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,20031,58,$35.53,$63.98,1,2,0,2,$0.00,$63.98
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,15676,52,$37.52,$838.51,6,9,2,7,$289.98,$548.53
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,9579,27,$18.83,$130.88,2,2,1,1,$109.99,$20.89
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,17945,83,$66.05,"$1,290.13",6,11,8,3,"$1,079.92",$210.21
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,14988,47,$34.78,$194.42,2,2,0,2,$0.00,$194.42
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,6461,39,$36.92,$678.88,6,12,9,3,$576.91,$101.97
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,32956,32,$25.43,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN503,Walmart,15287,22,$20.51,$195.77,3,4,0,4,$0.00,$195.77
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,11393,61,$40.08,$277.96,4,4,3,1,$221.97,$55.99
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,6586,21,$11.65,$0.00,0,0,0,0,$0.00,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,46129,59,$32.27,$211.96,3,4,4,0,$211.96,$0.00
"Oct 24, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,4124,5,$4.01,$129.89,1,1,0,1,$0.00,$129.89
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,17075,88,$18.56,$164.97,3,3,2,1,$119.98,$44.99
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,96,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,811,6,$1.14,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,2507,2,$1.28,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,1015,4,$1.40,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,7010,200,$60.43,$628.95,15,15,11,4,$439.89,$189.06
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,101,5,$1.44,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,1881,11,$2.98,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,3535,20,$3.37,$23.99,1,1,1,0,$23.99,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,118473,123,$60.97,$282.94,5,6,1,5,$42.99,$239.95
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 4,ASIN405,Walmart,919,5,$0.84,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,57,5,$2.41,$25.99,1,1,1,0,$25.99,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,302,19,$9.16,$79.98,2,2,2,0,$79.98,$0.00
"Oct 25, 2021",Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,383,5,$1.08,$134.97,2,3,3,0,$134.97,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,71737,202,$231.85,"$2,239.10",30,31,18,13,"$1,385.82",$853.28
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,96424,194,$143.87,"$1,934.44",27,30,8,22,$667.17,"$1,267.27"
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,14812,28,$24.85,$516.98,2,2,1,1,$266.99,$249.99
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,529,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,90788,214,$143.69,"$1,152.26",12,14,8,6,$775.92,$376.34
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,12338,20,$14.84,$59.99,1,1,0,1,$0.00,$59.99
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,19270,66,$50.60,"$1,082.85",9,11,2,9,$289.98,$792.87
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,11905,14,$10.85,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,23197,76,$66.48,$596.96,3,4,1,3,$134.99,$461.97
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,30872,107,$73.32,"$2,941.72",18,25,7,18,$767.94,"$2,173.78"
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,4438,14,$11.98,$815.91,6,9,6,3,$377.94,$437.97
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN497,Walmart,7752,14,$11.87,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN503,Walmart,2984,11,$9.49,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,23374,93,$63.20,$785.89,11,11,9,2,$665.91,$119.98
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,18698,47,$29.71,$401.95,5,5,3,2,$242.97,$158.98
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,27470,46,$28.48,$0.00,0,0,0,0,$0.00,$0.00
"Oct 25, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2774,4,$3.11,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,87,2,$0.92,$32.99,1,1,1,0,$32.99,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,7264,94,$33.88,$569.41,10,10,9,1,$539.91,$29.50
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,850,4,$0.76,$37.99,1,1,1,0,$37.99,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,265,3,$0.53,$54.99,1,1,0,1,$0.00,$54.99
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,4156,14,$4.90,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,704,9,$1.97,$37.99,1,1,1,0,$37.99,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,8864,196,$62.11,$805.92,18,18,12,6,$479.88,$326.04
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,1585,12,$3.72,$109.98,2,2,2,0,$109.98,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,2120,24,$3.96,$159.97,3,3,2,1,$99.98,$59.99
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,3910,30,$5.40,$85.97,3,3,2,1,$47.98,$37.99
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,103758,190,$89.62,$404.90,10,10,9,1,$359.91,$44.99
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 4,ASIN405,Walmart,5763,40,$6.34,$122.96,4,4,3,1,$80.97,$41.99
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,35,4,$2.29,$51.98,2,2,2,0,$51.98,$0.00
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,262,11,$6.74,$152.97,3,3,2,1,$79.98,$72.99
"Oct 26, 2021",Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,196,4,$1.46,$44.99,1,1,1,0,$44.99,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,56953,148,$152.84,"$1,192.00",16,16,11,5,"$1,033.89",$158.11
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,68877,117,$89.21,"$1,075.12",13,13,6,7,$509.94,$565.18
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,19790,35,$28.33,$472.98,2,2,1,1,$266.99,$205.99
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,13564,29,$22.36,$19.29,1,1,0,1,$0.00,$19.29
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,80688,241,$175.02,"$1,776.03",17,17,7,10,$678.93,"$1,097.10"
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,13318,16,$10.43,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,25483,52,$36.70,$329.98,2,2,0,2,$0.00,$329.98
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,859,5,$3.66,$53.94,1,2,2,0,$53.94,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,12923,26,$21.56,$289.98,2,2,0,2,$0.00,$289.98
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,14180,46,$38.71,$284.97,3,3,0,3,$0.00,$284.97
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,121853,314,$215.83,$840.92,8,8,2,6,$233.98,$606.94
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN497,Walmart,5389,8,$5.35,$169.98,2,2,0,2,$0.00,$169.98
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN503,Walmart,7560,32,$22.91,$179.97,1,3,3,0,$179.97,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,3556,14,$9.71,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,14273,35,$34.87,$111.98,2,2,2,0,$111.98,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,16942,45,$24.58,$0.00,0,0,0,0,$0.00,$0.00
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,34447,57,$33.92,$129.98,2,2,1,1,$52.99,$76.99
"Oct 26, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2930,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,93,2,$1.42,$0.00,0,0,0,0,$0.00,$0.00
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,70241,329,$317.94,"$1,326.77",18,19,15,4,$899.85,$426.92
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,2051,3,$2.50,$0.00,0,0,0,0,$0.00,$0.00
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,360,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 13,ASIN406,Walmart,355,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,790,9,$1.76,$37.99,1,1,1,0,$37.99,$0.00
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,7912,167,$50.70,$758.63,16,17,12,5,$479.88,$278.75
"Oct 27, 2021",Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
